franchise,name,IGN_rating,IGN_title,IGN_link,Gamespot_rating,Gamespot_title,Gamespot_link,Game_Rant_rating,Game_Rant_title,Game_Rant_link,PC_Gamer_rating,PC_Gamer_title,PC_Gamer_link,IGN_text,Gamespot_text,Game_Rant_text,PC_Gamer_text,Average_Score,Verdict_Sum,IGN_visited,Gamespot_visited,Game_Rant_visited,PC_Gamer_visited,rating_count
Call of Duty,Call of Duty Black Ops II - Zombies,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Call of Duty,Call of Duty Black Ops II,,Call of Duty: Black Ops II - Review - IGN,https://me.ign.com/en/call-of-duty-black-ops-ii/61858/review/call-of-duty-black-ops-ii-review,8.0,Call of Duty: Black Ops II Review - GameSpot,https://www.gamespot.com/reviews/call-of-duty-black-ops-ii-review/1900-6400748/,,,,,,,-,Great campaign scripting. Story choices are often tough and encourage replay. You can play the whole game on the GamePad. Zombies mode is stagnant. Intriguing League Play mode is unusable. ,-,-,8.0,Great campaign scripting. Story choices are often tough and encourage replay. Zombies mode is stagnant. League Play mode is unusable.,1,1,1,1,1
Call of Duty,Call of Duty Black Ops III,,Call of Duty: Black Ops III - Review - IGN Africa,https://za.ign.com/call-of-duty-black-ops-3/95599/review/call-of-duty-black-ops-3-review,,Call of Duty: Black Ops III - Review - GameFAQs,https://gamefaqs.gamespot.com/ps3/167260-call-of-duty-black-ops-iii/reviews/163258,,,,,,,-,-,-,-,,,1,1,1,1,0
Call of Duty,Call of Duty Black Ops: Declassified,4.0,Call of Duty: Black Ops Declassified Review - IGN,https://www.ign.com/articles/2012/11/16/call-of-duty-black-ops-declassified-review,2.5,Call of Duty: Black Ops Declassified Review - GameSpot,https://www.gamespot.com/reviews/call-of-duty-black-ops-declassified-review/1900-6400703/,,,,,,,"The Vita’s primed and ready for a great first-person shooter, but Call of Duty: Black Ops Declassified disappoints in almost every way. Bad multiplayer, awful story, generic level design and a host of other issues turn what could have been Vita’s biggest blockbuster into one of its biggest duds.","Solo missions can be challenging. Short, aggravating single-player campaign. No save feature in solo missions. Dumb enemy AI. Control issues exacerbated by dull, linear levels. Buggy MP made even worse with too-small maps. ",-,-,3.25,"Bad multiplayer, awful story, generic level design and a host of other issues turn what could have been Vita's biggest blockbuster into one of its biggest duds. Short, aggravating single-player campaign. No save feature in solo missions. Dumb enemy AI. Control issues exacerbated by dull, linear levels.",1,1,1,1,2
Call of Duty,Call of Duty Black Ops,8.5,Call of Duty: Black Ops Review - IGN,https://www.ign.com/articles/2010/11/09/call-of-duty-black-ops-review-3,9.0,Call of Duty: Black Ops Review - GameSpot,https://www.gamespot.com/reviews/call-of-duty-black-ops-review/1900-6283818/,8.0,Call of Duty: Black Ops Review - Game Rant,https://gamerant.com/call-of-duty-black-ops-reviews/,6.4,Call of Duty: Black Ops review - PC Gamer,https://www.pcgamer.com/call-of-duty-black-ops-review/,"Call of Duty: Black Ops is a great overall package that has a ton of content to enjoy. The multiplayer modes are largely based on what was established by Modern Warfare, but the twists that Treyarch throws in work well. My biggest issue with the multiplayer is that the new Wager Matches, while fun in their own right, don't compare favorably to the high-quality and addictive leveling system and game modes from Modern Warfare 1 and 2. Single-player is as exhaustingly fast-paced as ever with large set pieces that try to take the attention off of the lackluster AI of both friends and enemies. That withstanding, the story is the best I've ever seen from a Call of Duty game. Couple both of those substantial offerings with more Zombie content than some full-fledged zombie games and Black Ops is certainly worth your time, even if you aren't already a fan of the series.",Thrilling variety throughout campaign. Fractured story creates an intriguing atmosphere. New multiplayer currency system is invigorating. Combat training lets anyone enjoy multiplayer excitement. Theater lets you share and enjoy triumphs and failures. Short campaign. ,-,"The visual dazzle and cinematic set-pieces are let down by bad scripting, glitchy multiplayer and increasingly dull firefights.",7.98,Call of Duty: Black Ops is a great overall package that has a ton of content to enjoy. Single-player is as exhaustingly fast-paced as ever. Multiplayer modes are largely based on what was established by Modern Warfare 1 and 2.,1,1,1,1,4
Call of Duty,Call of Duty: Black Ops 3,9.2,Call of Duty: Black Ops 3 Review - IGN,https://www.ign.com/articles/2015/11/06/call-of-duty-black-ops-3-review,7.0,Call of Duty: Black Ops 3 Review - GameSpot,https://www.gamespot.com/reviews/call-of-duty-black-ops-3-review/1900-6416302/,7.0,Call of Duty: Black Ops 3 Review - Game Rant,https://gamerant.com/call-of-duty-black-ops-3-review/,7.5,Call of Duty: Black Ops 3 PC review - PC Gamer,https://www.pcgamer.com/call-of-duty-black-ops-3-review/,"From its four-player co-op campaign to the brand-new powers and a fleshed-out Zombies mode, Black Ops 3 meaningfully pushes the Call of Duty series forward on several fronts. Even where it doesn't innovate, it still meets the high bar Call of Duty fans should expect. Black Ops 3 isn't the best Call of Duty game ever, but it's the biggest and most feature-packed game we've seen out of the series yet.","Multiplayer specialists offer initial novelty. Zombies is a weird, rewarding cooperative experience. Varied, well designed multiplayer maps. Boring, incomprehensible campaign. Co-op is more of a slog than single-player. Little multiplayer variety after 10 hours. ",-,"The graphics get a little prettier, the story gets a little darker, and another Call of Duty counts time as we march together toward death.",7.68,"Multiplayer specialists offer initial novelty. Zombies is a weird, rewarding cooperative experience. Varied, well designed multiplayer maps. Boring, incomprehensible campaign.",1,1,1,1,4
Call of Duty,Call of Duty Ghosts - Multiplayer,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Call of Duty,Call of Duty Ghosts,8.8,Call of Duty: Ghosts Review - IGN,https://www.ign.com/articles/2013/11/05/call-of-duty-ghosts-review,8.0,Call of Duty: Ghosts Review - GameSpot,https://www.gamespot.com/reviews/call-of-duty-ghosts-review/1900-6415523/,6.0,'Call of Duty: Ghosts' Review - Game Rant,https://gamerant.com/call-duty-ghosts-review/,6.7,Call of Duty: Ghosts PC review - PC Gamer,https://www.pcgamer.com/call-of-duty-ghosts-pc-review/,"Call of Duty: Ghosts isn't a reinvention of the franchise, but proves there's still room for innovation within its existing formula. Though at the risk of overcomplicating things at times, its robust multiplayer gameplay, surprisingly fun co-op modes, and lengthy, challenging, and varied campaign makes Ghosts one of the best Call of Duty games to date.


As of 11/12/13, this review has been updated to reflect impressions of COD: Ghosts on all five platforms. Whew!",A campaign driven by excellent pacing and varied encounters. Outstanding new co-op mode. Clever and meaningful additions to multiplayer. Story is functional at best. ,-,"The campaign is exciting but only passively entertaining, and the multiplayer tweaks the knobs of established Call of Duty games to little effect.",7.38,A campaign driven by excellent pacing and varied encounters. Outstanding new co-op mode. Clever and meaningful additions to multiplayer. Story is functional at best. Multiplayer tweaks the knobs of established Call of Duty games.,1,1,1,1,4
Call of Duty,Call of Duty Modern Warfare 2 - Multiplayer,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Call of Duty,Call of Duty Modern Warfare 2 - Resurgence Pack,,,,,Call of Duty: Modern Warfare 2 - Resurgence Pack - Review - GameFAQs,https://gamefaqs.gamespot.com/pc/996524-call-of-duty-modern-warfare-2-resurgence-pack/reviews/176966,,,,,,,-,-,-,-,,,1,1,1,1,0
Call of Duty,Call of Duty Modern Warfare 2 Stimulus Package,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Call of Duty,Call of Duty Modern Warfare 3 - Multiplayer,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Call of Duty,Call of Duty: Modern Warfare 3: Defiance,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Call of Duty,Call of Duty: Modern Warfare Trilogy,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Call of Duty,Call of Duty: Modern Warfare: Mobilized,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Call of Duty,Call of Duty: Modern Warfare: Reflex Edition,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Call of Duty,Call of Duty Modern Warfare 2,9.5,Call of Duty: Modern Warfare 2 Review - IGN,https://www.ign.com/articles/2009/11/10/call-of-duty-modern-warfare-2-review,9.0,Call of Duty: Modern Warfare 2 Review - GameSpot,https://www.gamespot.com/reviews/call-of-duty-modern-warfare-2-review/1900-6239772/,5.0,Call of Duty: Modern Warfare 2 Review - Game Rant,https://gamerant.com/call-of-duty-modern-warfare-2-2022-review/,8.3,Call of Duty: Modern Warfare 2 review - PC Gamer,https://www.pcgamer.com/call-of-duty-modern-warfare-2-review/,"When you look at the total package, Call of Duty: Modern Warfare 2 is hands-down one of the best first-person shooters out there, and a truly amazing offering across any system.  With that being said, our score comes with a disclaimer.  For those planning to check out everything Modern Warefare 2 has to offer – online competition, full co-op Spec Ops mode, as well as the campaign – you’re looking at a no-brainer purchase.  For the strictly single player crowd, however, Modern Warfare 2 is surprisingly short, and doesn’t live up to the standard set by previous Call of Duty games.  The campaign can be completed in as little as four and a half hours, and the missions make better scenarios and moment-to-moment adrenaline rushes than they do a cohesive, well-told story. If you’re going solo, you’ve officially been warned.  Look at the complete Modern Warfare 2 experience though, and there’s no denying its rightful place at the top.","Intense, action-packed campaign. Engaging cooperative missions. Richer, deeper, more rewarding competitive multiplayer. Campaign is short. Plot is muddled and inelegant. ",-,Modern Warfare 2 sets a new bar for Call of Duty all over again.,7.95,"Call of Duty: Modern Warfare 2 is hands-down one of the best first-person shooters out there. The campaign can be completed in as little as four and a half hours, and the missions make better scenarios and moment-to-moment adrenaline rushes than they do a cohesive, well-told story. Richer, deeper, more rewarding competitive multiplayer.",1,1,1,1,4
Call of Duty,Call of Duty Modern Warfare 3,,Call of Duty: Modern Warfare 3 - Review - IGN,https://me.ign.com/en/call-of-duty-modern-warfare-3/57042/review/call-of-duty-modern-warfare-3-review,8.5,Call of Duty: Modern Warfare 3 Review - GameSpot,https://www.gamespot.com/reviews/call-of-duty-modern-warfare-3-review/1900-6349611/,8.0,'Call of Duty: Modern Warfare 3' Review - Game Rant,https://gamerant.com/modern-warfare-3-reviews/,4.7,Call of Duty: Modern Warfare 3 review - PC Gamer,https://www.pcgamer.com/call-of-duty-modern-warfare-3-2023-review/,-,Climactic campaign. Lots of varied and challenging Spec Ops action. Exciting and entertaining competitive multiplayer. Spec Ops profile spreads the satisfaction of leveling up. Multiplayer sticks closely to familiar formula. ,-,Call of Duty: Modern Warfare 3 is a disappointing anniversary for a series that really should take a break.,7.07, Multiplayer sticks closely to familiar formula. Climactic campaign. Lots of varied and challenging Spec Ops action. Exciting and entertaining competitive multiplayer.,1,1,1,1,3
Call of Duty,Call of Duty United Offensive,8.4,Call of Duty: United Offensive Review - IGN,https://www.ign.com/articles/2004/09/14/call-of-duty-united-offensive-review,8.9,Call of Duty: United Offensive Review - GameSpot,https://www.gamespot.com/reviews/call-of-duty-united-offensive-review/1900-6107360/,,,,,,,"United Offensive represents some the best of what a heavily scripted game can do. It probably also represents the most that can be squeezed out of the venerable Quake III engine. The first mission of the British campaign has you manning bomber turrets, and you've probably seen the screenshots and video clips by now: it's gorgeous. They've really outdone themselves. Still, in apparently attempting to trump the original in drama, they too often end up pummeling the player with an avalanche of combat targets. If you dug Call of Duty, you'll dig United Offensive, but get comfortable with the Quicksave and Quickload keys.",N/A. . ,-,-,8.65,United Offensive represents some the best of what a heavily scripted game can do. It probably represents the most that can be squeezed out of the venerable Quake III engine. The first mission of the British campaign has you manning bomber turrets.,1,1,1,1,2
Call of Duty,Call of Duty: World at War Final Fronts,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Call of Duty,Call of Duty World at War,9.2,Call of Duty: World at War Review - IGN,https://www.ign.com/articles/2008/11/12/call-of-duty-world-at-war-review,8.5,Call of Duty: World at War Review - GameSpot,https://www.gamespot.com/reviews/call-of-duty-world-at-war-review/1900-6201026/,,,,,,,"It's easy to be jaded about World War II shooters, but Treyarch makes a convincing argument to stay excited with World at War. The game is packed with a deep amount of gameplay to appeal to every type of player, from those who want to experience a gritty single-player campaign to those who like to play with their friends to those who just like to play multiplayer. This is a solid, confident shooter with plenty to offer the casual and hardcore alike.","Gritty, exciting story. Same excellent multiplayer system. Four-player cooperative campaign. Bayonets and flamethrowers. Nazi Zombies. Familiar setting. Familiar game mechanics. Familiar guns. ",-,-,8.85,"The game is packed with a deep amount of gameplay to appeal to every type of player. It's easy to be jaded about World War II shooters, but Treyarch makes a convincing argument to stay excited.",1,1,1,1,2
Call of Duty,Call of Duty: Finest Hour,,,,6.7,Call of Duty: Finest Hour Review - GameSpot,https://www.gamespot.com/reviews/call-of-duty-finest-hour-review/1900-6113591/,,,,,,,-,Varied settings to fight in.. Online play is smooth.. By-the-numbers campaign.. Slowdown during intense moments.. Yet another WWII shooter.. No split-screen.. ,-,-,6.7,Online play is smooth. By-the-numbers campaign. Slowdown during intense moments. Yet another WWII shooter. No split-screen.,1,1,1,1,1
Call of Duty,Call of Duty: Roads to Victory,6.6,Call of Duty: Roads to Victory Review - IGN,https://www.ign.com/articles/2007/03/16/call-of-duty-roads-to-victory-review,6.2,Call of Duty: Roads to Victory Review - GameSpot,https://www.gamespot.com/reviews/call-of-duty-roads-to-victory-review/1900-6167566/,,,,,,,"As a big fan of previous Call of Duty titles, I found Roads to Victory to be the definite low point of the series. While diehard followers should enjoy the entertaining ad hoc multiplayer options and the second-best representation of World War II on PSP (Medal of Honor Heroes still has first), the game's major mechanical problems, technical hitches, and lack of true customization make it ""just another shooter"" instead of the standout blaster its console counterparts are.",Controls about as good as you could expect a first-person shooter to control on the PSP. manning the guns of a bomber is pretty fun. Feels more like a Call of Duty mod than a sequel. no online play. uninspired gameplay and story. lack of midlevel saves made worse by occasional crashes. it only takes five hours to finish the game. ,-,-,6.4,Roads to Victory feels more like a Call of Duty mod than a sequel. No online play. uninspired gameplay and story. lack of midlevel saves made worse by occasional crashes.,1,1,1,1,2
Call of Duty,Call of Duty: The War Collection,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Call of Duty,Call of Duty,,,,9.0,Call of Duty Review - GameSpot,https://www.gamespot.com/reviews/call-of-duty-review/1900-6077549/,,,,,,,-,N/A. . ,-,-,9.0,,1,1,1,1,1
Call of Duty,Call of Duty 2,,Call of Duty 2 Review - IGN,https://www.ign.com/articles/2005/11/06/call-of-duty-2-review,8.8,Call of Duty 2 Review - GameSpot,https://www.gamespot.com/reviews/call-of-duty-2-review/1900-6136543/,,,,,,,-,Excellent presentation. Aggressive enemy AI. Makes you really feel like a small part of a bigger war. Varied campaign. Fun multiplayer. Performance can chug at times. ,-,-,8.8,Aggressive enemy AI makes you feel like a small part of a bigger war. Varied campaign. Fun multiplayer. Performance can chug.,1,1,1,1,1
Call of Duty,Call of Duty 3,8.8,Call of Duty 3 Review - IGN,https://www.ign.com/articles/2008/02/28/call-of-duty-3-review,8.8,Call of Duty 3 Review - GameSpot,https://www.gamespot.com/reviews/call-of-duty-3-review/1900-6161282/,,,,,,,"Make no mistake, Call of Duty 3 is a great game. Its one of the best looking titles on 360 and the multiplayer mode is a welcome addition. What keeps the score slightly below the last installment is the nearly identical gameplay and stiff competition within the genre. When you see another WWII shooter sitting on the shelf next to Gears of War and FEAR you may reevaluate going back into the trenches. But if wartime shooters are your thing, this is as good as it gets on a console.",Gorgeous visuals. amazing sound. vastly improved multiplayer. feels just like you're a small part of a huge war. Single-player campaign doesn't play much differently than last year. story isn't particularly engaging. ,-,-,8.8,Gorgeous visuals. amazing sound. vastly improved multiplayer. feels just like you're a small part of a huge war. Single-player campaign doesn't play much differently than last year. story isn't particularly engaging.,1,1,1,1,2
Call of Duty,Call of Juarez Bound in Blood,7.5,Call of Juarez: Bound in Blood Review - IGN,https://www.ign.com/articles/2009/07/02/call-of-juarez-bound-in-blood-review,8.0,Call of Juarez: Bound in Blood Review - GameSpot,https://www.gamespot.com/reviews/call-of-juarez-bound-in-blood-review/1900-6212804/,,,,,,,"As a prequel, Bound in Blood does a good job of presenting the characters, their storylines and what eventually leads back into the franchise history. It also packs in a ton of fast action, loads of explosions and a heavy dose of duels against opponents that want to take you to Boot Hill. Unfortunately, the repetitive nature of the missions, coupled with some technical issues, really keeps this title from standing out more. What's worse, the constant freezing whenever the game saves checkpoints breaks up the action, which really breaks you out of the flow of the gameplay, and is simply inexcusable.",Authentic Western feel. Exciting shoot-outs and gun duels. Involving story. Great voice acting. Looks stunning. Basic enemy AI. Over too quickly. ,-,-,7.75,"As a prequel, Bound in Blood does a good job of presenting the characters, their storylines and what eventually leads back into the franchise history. It also packs in a ton of fast action, loads of explosions and a heavy dose of duels. Unfortunately, the repetitive nature of the missions, coupled with some technical issues, really keeps this title from standing out more.",1,1,1,1,2
Call of Duty,Call of Juarez Gunslinger,7.5,Call of Juarez: Gunslinger Review - IGN,https://www.ign.com/articles/2013/05/24/call-of-juarez-review-gunslinger-ps3,8.0,Call of Juarez: Gunslinger Review - GameSpot,https://www.gamespot.com/reviews/call-of-juarez-gunslinger-review/1900-6408535/,8.0,'Call of Juarez: Gunslinger' Review - Game Rant,https://gamerant.com/call-of-juarez-gunslinger-game-reviews/,8.4,Call of Juarez: Gunslinger review - PC Gamer,https://www.pcgamer.com/call-of-juarez-gunslinger-review/,"Call of Juarez: Gunslinger has a lot of charm in its short but appropriately wild Old Western campaign, with an excellent storytelling twist and fast-paced arcadey gunplay against wily black-hats. Why it puts such emphasis on its broken dueling mechanic is confounding, and its ludicrous load times and occasional crashes are marks against it, but the good beats out the bad and the ugly.","Tight, accurate shooting. Compelling combo mechanic. Weapons have a satisfying heft and sound to them. Well-designed levels. Tense quick-draw duels. Gatling gun boss battles are shallow and frustrating. Predictable ending. ",-,"Dont mistake price for quality this is a top-notch shooter, limited in resources but not in heart.",7.98,"Tight, accurate shooting. Compelling combo mechanic. Weapons have a satisfying heft and sound to them. Tense quick-draw duels. Gatling gun boss battles are shallow and frustrating. Predictable ending.",1,1,1,1,4
Call of Duty,Call of Juarez The Cartel,4.5,Call of Juarez: The Cartel Review - IGN,https://www.ign.com/articles/2011/07/20/call-of-juarez-the-cartel-review,6.0,Call of Juarez: The Cartel Review - GameSpot,https://www.gamespot.com/reviews/call-of-juarez-the-cartel-review/1900-6324893/,3.0,'Call of Juarez: The Cartel' Review - Game Rant,https://gamerant.com/call-of-juarez-the-cartel-reviews/,3.5,Call of Juarez: The Cartel review - PC Gamer,https://www.pcgamer.com/call-of-juarez-the-cartel-review/,"Call of Juarez: The Cartel is a poor change of pace for the franchise. Taking the story into modern times seems to have robbed it of its passion and charm, replacing it with asinine characters and more cuss words than an Al Pacino flick. It’s not the worst shooter I’ve played, but it’s got all the problems of a budget title and few redeeming qualities to make it worth recommending.",Secret agendas smartly link the gameplay with the story. Challenges give co-op play a competitive edge. Many levels are atmospheric and offer room to maneuver. You miss out on the good stuff when you play on your own. Unlikable characters that say and do unlikable things. Lots of bugs and glitches. ,-,"Pathetic guns, horrible characters and stupid enemies. Itll take a loaded bong to get through this one.",4.25,Secret agendas smartly link the gameplay with the story. Many levels are atmospheric and offer room to maneuver. Unlikable characters that say and do unlikable things. Lots of bugs and glitches.,1,1,1,1,4
Call of Duty,Call of Juarez,7.5,Call of Juarez Review - IGN,https://www.ign.com/articles/2007/06/05/call-of-juarez-review,7.4,Call of Juarez Review - GameSpot,https://www.gamespot.com/reviews/call-of-juarez-review/1900-6172220/,,,,,,,"Western fans are really going to enjoy Call of Juarez, a game not afraid to take chances and have fun with itself. The atmosphere is excellent, thanks to a great cinematic score and a great variety of gameplay including horses, dueling, stealth and flat-out action. While Call of Juarez isn't particularly great in any of these areas, you have to hand it to Techland for developing one of the most fun Westerns to date. The visuals are great at times, although textures and dark environments need to be improved. When you're finished with the brief-yet-engrossing single-player game, you'll enjoy the online multiplayer, thanks to some classic modes re-created with Old West aplomb.",Interesting two-character dynamic with varying gameplay styles. Shooting is solid. Great environmental graphics. Largely excellent voice acting and music. Multiplayer is good fun. Billy's sections revolve around too much stealth and lousy platforming. Character models look strange and zombielike. A bit of a generic feel to much of the game. ,-,-,7.45,"Great variety of gameplay including horses, dueling, stealth and flat-out action. Graphics are great at times, although textures and dark environments need to be improved. Multiplayer is good fun, thanks to some classic modes re-created with Old West aplomb.",1,1,1,1,2
